fecha_carga;Nombre_encuestador;Fecha_encuesta;Datos_muestra;Escuela ;Especialidad;Turno;Año;Curso;Sexo;Edad;Diabetes;Celiaco;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Hora;Comida;Bebida;Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Desayuno];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Almuerzo];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Merienda];Comensalidad-Aspectos Sociales y organizativos familiares para la alimentación [Cena];Alimento Fuente [Azúcares/Hidratos de carbono];Alimento Fuente [Proteínas];Alimento Fuente [Aceites];Alimento Fuente [Fibras];Lees_información_nutricional_de_envases;Entendes_que_significan;De_que_envases_provienen;Grupo_alimentario;consumiste_alcohol;consumiste_alcohol_este_anio;consumiste_alcohol_este_mes;consumiste_alcohol_esta_semana;tuviste_un_exceso_de_alcohol;como_te_sentis_con_tu_pes;como_te_sentis_en_funcion_del_peso;Tipo_frecuencia_actividades_físicas_Deportes;Tipo_frecuencia_actividades_físicas_Danza;Tipo_frecuencia_actividades_físicas_Gimnasio;Tipo_frecuencia_actividades_físicas_Caminatas;Tipo_frecuencia_actividades_físicas_Otras;Observaciones
12/12/2017 12:44:34;Daniela Magali Laurin;22/11/2017;AeY16;ESRN 1;CB;Tarde;2;6;Femenino;14;No;No;10:00:00;Magdalenas_de_vainilla;te;12:00:00;;jugo_de_naranja;16:00:00;pan;agua;19:00:00;galletitas_surtidas;te;22:30:00;Tortilla_de_acelga_con_queso;juego_de_naranja;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;Sí;3;6;Lunes, Martes, MIércoles, Jueves;;;;;
12/12/2017 12:51:59;Daniela Magali Laurin;22/11/2017;AeY15;ESRN 1;CB;Tarde;2;6;Masculino;15;No;No;09:00:00;galletitas_con_queso;;11:00:00;;agua;12:15:00;milanesas_de_pollo_con_ensalada_de_tomate;agua;17:15:00;;agua;19:00:00;;agua;20:30:00;;gatorade;22:15:00;milanesas_de_pollo_con_ensalada_de_tomate_y_pepino;mate;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;8;2;;;Lunes, MIércoles, Jueves, Domingo;;Sábado, Domingo;
12/12/2017 12:57:42;Daniela Magali Laurin;22/11/2017;AeY14;ESRN 1;CB;Tarde;2;6;Femenino;14;No;No;10:00:00;masitas;te;12:30:00;carne_al_horno;gaseosa;07:00:00;masitas;leche_fria;07:25:00;conitos;gaseosa;09:30:00;pure_de_papas_con_carne_picada;gaseosa;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;No;3;6;Lunes, MIércoles;;;;;
12/12/2017 13:02:40;Daniela Magali Laurin;22/11/2017;AeY13;ESRN 1;CB;Tarde;2;6;Femenino;16;No;No;10:30:00;masitas;te;12:00:00;tallarines;agua;15:15:00;masitas_de_chocolate;terere;19:30:00;pan_con_manteca;leche;23:00:00;milanesas_con_pure;gaseosa;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;5;5;Lunes, MIércoles;;;Lunes, Martes, MIércoles, Jueves, Viernes;;
12/12/2017 13:08:02;Daniela Magali Laurin;22/11/2017;AeY12;ESRN 1;CB;Tarde;2;6;Femenino;15;No;No;09:00:00;;te;12:45:00;milanesas_con_papas;gaseosa;15:15:00;masitas;terere;19:00:00;grisines_y_bizcochitos;coca_cola;22:30:00;bife_con_papas_fritas;;23:30:00;helado_dulce_de_leche_limon;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Pescado;Tallarines;Verduras;A veces;Entiendo en partes;Papas fritas;Otros;No;Sí;Sí;No;No;4;9;;;Lunes, MIércoles;;;
12/12/2017 13:13:10;Daniela Magali Laurin;22/11/2017;AeY11;ESRN 1;CB;Tarde;2;6;Masculino;16;No;No;10:30:00;;agua;12:50:00;estofado_de_carne;agua;12:50:00;pan_casero;agua;02:15:00;masitas;agua;05:30:00;pan_con_queso;agua;05:56:00;;agua;10:50:00;milanesas_con_pan_casero;agua;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Verduras;Tallarines;Pescado;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;7;0;Martes, MIércoles, Jueves;;;;;
12/12/2017 13:18:10;Daniela Magali Laurin;22/11/2017;AeY10;ESRN 1;CB;Tarde;2;6;Masculino;15;No;No;11:30:00;Milanesas_de_pollo_con_ensalada_de_lechuga;agua;10:50:00;tarta_de_jamon_y_queso;agua;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Pescado;Semillas de girasol;Nunca;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No contesta;9;3;;;;;;No responde la tabla de actividades
12/12/2017 13:21:30;Daniela Magali Laurin;22/11/2017;AeY09;ESRN 1;CB;Tarde;2;6;Masculino;14;No;No;12:00:00;papas_fritas_y_bifes_de_pollo;jugo;07:00:00;galletitas;te;10:00:00;pure_y_bifes_de_carne;gaseosa;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Compraste?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Pescado;Semillas de girasol;A veces;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No contesta;5;8;;;;;;
12/12/2017 13:42:54;Parra Magali;22/11/2017;KpE-11;ESRN 1;CB;Tarde;2;7;Femenino;14;No;No;10:30:00;galletitas_dulces;mate;12:30:00;milanesas_con_fideos_blancos_y_croquetas_de_acelga;jugo;16:00:00;galletitas;jugo_baggio;19:00:00;pan_con_manteca_y_duce;mate;22:00:00;pizza;jugo;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Leche;Vegano;Sí;Sí;Sí;No;Sí;5;3;;;;Lunes, MIércoles;;
12/12/2017 13:46:47;Parra Magali;22/11/2017;KpE-12;ESRN 1;CB;Tarde;2;7;Femenino;16;No;No;12:00:00;;jugo;19:30:00;galletitas;cafe;23:30:00;bifes_con_ensalada;jugo;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;Sí;No;3;6;;;;MIércoles, Viernes;Sábado, Domingo;
12/12/2017 13:52:29;Parra Magali;22/11/2017;KpE-13;ESRN 1;CB;Tarde;2;7;Femenino;15;No;No;10:00:00;pan_casero_con_manteca;te;12:00:00;guiso_de_arroz_con_verduras;jugo_de_manzana;20:00:00;pan_casero_con_manteca;cafe_con_leche;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;No;5;2;Lunes, MIércoles;;;;;
12/12/2017 13:57:03;Parra Magali;22/11/2017;KpE-14;ESRN 1;CB;Tarde;2;7;Masculino;15;No;No;12:30:00;Pan_con_dulce;te;22:30:00;Hamburguesa_de_carne;fernet_gancia;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en otro lugar?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Papas fritas;Vegano;Sí;Sí;Sí;Sí;Sí;9;9;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;
12/12/2017 14:05:26;Daniela Magali Laurin;22/11/2017;AeY8;ESRN 1;CB;Tarde;2;6;Femenino;16;No;No;10:00:00;galletitas_de_agua;cafe_con_leche;12:30:00;milanesas_de_pollo;jugo_de_naranja;19:00:00;pan_con_manteca;te;22:30:00;pastel_de_papa;gaseosa_de_naranja;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Tallarines;Semillas de girasol;Pescado;A veces;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;Sí;4;7;;;Lunes, MIércoles;Lunes, MIércoles, Domingo;;
12/12/2017 14:10:34;Daniela Magali Laurin;22/11/2017;AeY07;ESRN 1;CB;Tarde;2;6;Masculino;15;No;No;09:00:00;barrita_de_cereal;cafe_con_leche;12:30:00;pollo_con_papas;gaseosa;14:30:00;galletitas;;16:30:00;pan_con_queso;te;19:30:00;galletitas;;21:30:00;milanesas_con_huevos_rellenos;exprimido_de_banana;12:00:00;yogur;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en otro lugar?, ¿Compraste?;Verduras;Tallarines;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;Otros;Sí;Sí;Sí;Sí;No;9;5;Lunes, Martes, MIércoles, Jueves;;Martes, Jueves;Viernes;;
12/12/2017 14:16:01;Daniela Magali Laurin;22/11/2017;AeY06;ESRN 1;CB;Tarde;2;6;Masculino;16;No;No;12:00:00;milanesas_de_pollo;gaseosa;17:00:00;pan_con_queso;te;;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;Sí;No;10;5;Lunes, Martes, MIércoles, Jueves, Sábado, Domingo;;;;;
12/12/2017 14:21:55;Daniela Magali Laurin;22/11/2017;AeY05;ESRN 1;CB;Tarde;2;6;Femenino;14;No;No;10:00:00;galletitas;cafe_con_leche;12:00:00;zapallos_verdes_con_carne|;agua;17:30:00;pan_con_queso;;22:00:00;albondigas_con_pure;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Verduras;Tallarines;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;6;7;Martes, Jueves;;;;;
12/12/2017 14:26:59;Daniela Magali Laurin;22/11/2017;AeY4;ESRN 1;CB;Tarde;2;6;Femenino;14;No;No;11:00:00;tostadas_con_manteca;mate_cocido;13:00:00;albondigas_con_arroz;jugo_de_naranja;17:30:00;alfajor;;22:00:00;tarta_de_jamon_y_queso;jugo_de_naranja;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;Nunca;Entiendo en partes;Leche;Otros;Sí;Sí;Sí;Sí;No;4;6;Martes, Jueves;;Lunes, MIércoles;Martes, Jueves;;
12/12/2017 14:30:29;Daniela Magali Laurin;22/11/2017;AeY03;ESRN 1;CB;Tarde;2;6;Masculino;17;No;No;11:30:00;yogur;agua;17:30:00;pan_con_queso;;11:30:00;arroz_bife_huevo_frito;gaseosa;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?;;¿Comiste solo?, ¿Comiste en la escuela?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Verduras;Tallarines;Pescado;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;6;3;Lunes, Martes, MIércoles;;;;;
12/12/2017 14:35:17;Daniela Magali Laurin;22/11/2017;AeY02;ESRN 1;CB;Tarde;2;6;Femenino;15;No;No;12:20:00;fideos_con_salchicas_y_ensalada_de_lechuga;agua;14:30:00;tutucas;jugo;20:10:00;fideos_con_zanahoria_y_ajo;agua;23:00:00;hamburguesa_lechuga_mayonesa-pan;agua;;;;;;;;;;¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?;;¿Comistes con otros?;Semillas de girasol;Tallarines;Pescado;Verduras;Nunca;Entiendo en partes;Arroz;Otros;Sí;Sí;Sí;Sí;No;9;5;Lunes, MIércoles;;;;;
12/12/2017 14:39:54;Daniela Magali Laurin;22/11/2017;AeY01;ESRN 1;CB;Tarde;2;6;Masculino;15;No;No;09:30:00;leche_chocolatada;;01:00:00;tortilla_de_papa;jugo_y_agua;05:30:00;pan_con_queso;;07:30:00;leche_chocolatada;;11:00:00;fideos_con_tuco;agua;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Tallarines;Pescado;Nunca;No entiendo nada;Papas fritas;No contesta;Sí;Sí;Sí;Sí;No;6;3;Martes, MIércoles, Sábado, Domingo;;;;Lunes, MIércoles;
12/12/2017 17:01:12;Parra Magali;22/11/2017;KpE-15;ESRN 1;CB;Tarde;2;7;Femenino;14;No;No;09:30:00;galletitas_dulces;te;12:00:00;milanesas;jugo;15:20:00;chocolates;agua;18:30:00;galletitas_de_agua;chocolatada;21:30:00;hamburguesas;jugo;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;No;No;No;5;6;;;;Lunes, MIércoles, Viernes;;
12/12/2017 17:05:04;Parra Magali;22/11/2017;KpE-16;ESRN 1;CB;Tarde;2;7;Femenino;15;No;No;11:00:00;alfajor;te;12:30:00;homelet;;19:30:00;galletitas_saladas;cafe_con_leche;22:30:00;hamburguesas_con_ensalada;jugo;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Pescado;Verduras;Semillas de girasol;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;No;No;4;1;Lunes, MIércoles;;;;;
12/12/2017 17:11:26;Parra Magali;22/11/2017;KpE-17;ESRN 1;CB;Tarde;2;7;Masculino;16;No;No;12:20:00;lechuga_zanahoria;agua;15:15:00;chocolate;;17:30:00;mate;;12:00:00;arroz_zanahoria;agua;01:30:00;yogur;;;;;;;;;;;;;;;;Nunca;Entiendo en partes;No sabe o no contesta;No contesta;Sí;Sí;Sí;Sí;No;5;5;Lunes, MIércoles, Viernes;;Lunes, Martes, MIércoles, Viernes;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;;modelos biologicos y autopersepcion no contesto
12/12/2017 17:16:01;Parra Magali;22/11/2017;KpE-18;ESRN 1;CB;Tarde;2;7;Masculino;15;No;No;09:30:00;torta;chocolatada;12:40:00;pollo-al_horno;jugo;19:35:00;helado;agua;11:00:00;tallarines;gaseosa;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?, ¿Compraste?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?, ¿Compraste?;;Tallarines;Pescado;Semillas de girasol;Siempre;Entiendo en partes;Papas fritas;No contesta;No;No;No;No;No;9;8;Lunes, Martes, MIércoles, Jueves, Viernes;;MIércoles, Viernes;Sábado;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado;
12/12/2017 17:25:29;Parra Magali;22/11/2017;KpE-19;ESRN 1;CB;Tarde;2;7;Masculino;16;No;No;12:00:00;pan_con_dulce_de_leche;te;13:00:00;hamburguesa_con_pan_y_mayonesa;gaseosa;17:30:00;pan_con_queso_y_mate_cocido;mate_cocido;20:00:00;pan_con_dulce_y_manteca;cafe;23:00:00;pastel_de_papa;gaseosa;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Semillas de girasol;Verduras;A veces;Entiendo en partes;Arroz;No contesta;Sí;Sí;Sí;No;Sí;8;4;Martes, Jueves, Viernes;;;;;
12/12/2017 17:29:07;Parra Magali;22/11/2017;KpE-20;ESRN 1;CB;Tarde;2;7;Masculino;15;No;No;12:30:00;fideos_con_tuco_salchichas;gaseosa;18:30:00;esalada;agua;12:30:00;;cerveza_fernet;;;;;;;;;;;;;¿Comiste en casa?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;Semillas de girasol;Verduras;Tallarines;Pescado;Nunca;Entiendo todo;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;8;4;Lunes, MIércoles;;;;Martes, Jueves, Sábado;
12/12/2017 17:32:33;Parra Magali;22/11/2017;KpE-21;ESRN 1;CB;Tarde;2;7;Femenino;14;No;No;12:00:00;papas_fritas;gaseosa;;alfajor;jugo;;pollo_milnesa;agua;;;;;;;;;;;;;;;;;Semillas de girasol;Pescado;Tallarines;Verduras;Nunca;Entiendo en partes;Arroz;Vegano;Sí;Sí;Sí;Sí;Sí;9;7;;;;;;
12/12/2017 17:35:02;ParraMagali;22/11/2017;KpE-22;ESRN 1;CB;Tarde;2;7;Masculino;17;No;No;;papas_fritas;;;;;;;;;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Pescado;Verduras;Semillas de girasol;Nunca;No entiendo nada;Papas fritas;No contesta;Sí;Sí;No;No;No;8;4;Martes, Jueves, Viernes;;;;;
12/12/2017 17:42:59;Parra Magali;22/11/2017;KpE-23;ESRN 1;CB;Tarde;2;7;Masculino;14;No;No;09:30:00;torta_y_pan_con_dulce_de_leche;chocolatada;11:00:00;pan;gaseosa;13:00:00;tallarines;gaseosa;19:00:00;torta;gaseosa;22:00:00;huevo_frito;gaseosa;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;Tallarines;Pescado;Semillas de girasol;Verduras;Siempre;Entiendo todo;Papas fritas;No contesta;Sí;Sí;No;No;No;6;2;;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
12/12/2017 17:47:30;Parra Magali;22/11/2017;KpE-24;ESRN 1;CB;Tarde;2;7;Femenino;15;No;No;12:00:00;alfajor;cafe;17:30:00;pan;;18:30:00;alfajor;;19:15:00;galletitas;cafe;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Comiste en la escuela?, ¿Comiste en otro lugar?, ¿Compraste?;¿Comiste solo?;¿Comiste solo?;;Tallarines;Pescado;;Verduras;A veces;Entiendo en partes;Papas fritas;No contesta;Sí;Sí;Sí;Sí;Sí;7;3;Lunes, MIércoles;;;Lunes, Martes, MIércoles, Jueves, Viernes, Sábado, Domingo;;
12/12/2017 18:22:05;Sol Maldonado;23/11/2017;ZyU;CET 3;CBT;Tarde;2;4;Femenino;15;No;No;12:00:00;"""huevos_revueltos_con_hamburguesas""";"""gaseosa""";19:00:00;"""galletitas""";"""gaseosa""";21:00:00;"""fideos_con_tucos""";"""gaseosa""";22:00:00;"""snack""";"""jugo""";;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Semillas de girasol;Verduras;Pescado;Tallarines;A veces;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;No;No;5;5;Lunes, Martes, MIércoles, Jueves, Viernes;;;;;
12/12/2017 18:26:43;Sol Maldonado;23/11/2017;ZyU;CET 3;ADM;Tarde;2;4;Masculino;16;No;No;08:00:00;"""pan_con_manteca_y_dulce""";"""te""";16:20:00;"""pan_con_dulce_de_leche""";"""agua""";18:00:00;;"""jugo_de_naranja""";22:00:00;"""panchos""";"""jugo""";;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinaste vos?;Pescado;Verduras;Tallarines;Semillas de girasol;Nunca;Entiendo en partes;Arroz;Otros;Sí;Sí;No;No;Sí;2;1;;;;;;
12/12/2017 18:30:46;Sol Maldonado;23/11/2017;ZyU;CET 3;ADM;Tarde;2;4;Masculino;14;No;No;06:20:00;"""galletitas_saladas""";"""te""";12:00:00;"""empanadas_de_carne""";"""soda""";21:30:00;"""pan_con_fiambre""";"""jugo""";;;;;;;;;;;;;¿Comiste solo?, ¿Comiste en casa?, ¿Cocinaste vos?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Compraste?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo en partes;Leche;No contesta;No;No;No;No;No;3;6;;;Lunes, Martes, MIércoles, Jueves, Viernes;;Sábado, Domingo;
12/12/2017 18:35:46;Sol Maldonado;23/11/2017;ZyU4;CET 1;ADM;Tarde;2;4;Femenino;15;No;No;12:30:00;"""tarta_de_jamon_y_queso""";"""jugo""";21:30:00;"""milanesas_con_tomate""";"""jugo""";;;;;;;;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;Nunca;Entiendo en partes;Leche;No contesta;Sí;Sí;Sí;No;Sí;7;5;;;;;;
12/12/2017 18:41:12;Sol Maldonado;23/11/2017;ZyU5;CET 3;ADM;Tarde;2;4;Masculino;14;No;No;13:00:00;"""doritos""";"""agua""";16:00:00;"""pan_con_dulce_de_leche""";"""gaseosa""";18:00:00;"""facturas_de_membrillo""";"""agua""";21:00:00;"""pizza""";"""gaseosa""";;;;;;;;;;;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;¿Comiste solo?, ¿Comiste en la escuela?, ¿Cocinó otra persona?;¿Comistes con otros?, ¿Comiste en casa?, ¿Cocinó otra persona?;Tallarines;Verduras;Semillas de girasol;Pescado;A veces;Entiendo todo;Arroz;No contesta;Sí;Sí;Sí;No;Sí;1;9;;;;;;
